alpha,date,train_end_date,residual_history_start_date,residual_history_end_date,soc_open_kwh,soc_close_kwh,original_purchase_kwh,effective_purchase_kwh,upward_adjustment_kwh,downward_adjustment_kwh,emergency_purchase_kwh,base_plan_cost_yuan,downward_credit_yuan,upward_adjustment_cost_yuan,normal_settlement_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,surplus_discard_kwh
0.25,2025-03-13,2025-03-12,2025-01-16,2025-03-12,8805.817334619496,5774.122870901516,72841.06230302223,70849.0410477897,558.4729620456872,2550.494217278223,76.7695952215621,44938.57953058929,814.3599363732274,592.6200834054281,44716.839677621494,526.8370130816076,45243.6766907031,18047.135300217,17346.70461052194,2679.761936649539
0.25,2025-03-14,2025-03-13,2025-01-17,2025-03-13,5774.122870901516,5671.350607602093,31259.631132400238,31566.626959549838,309.819698580253,2.823871430650911,0.0,16074.487140507981,0.651020643758712,429.50464255983366,16503.340762424057,0.0,16503.340762424057,15182.313401707233,12390.168892352343,12745.056466861612
0.25,2025-03-15,2025-03-14,2025-01-18,2025-03-14,5671.350607602093,8537.441252327711,34494.33045064102,34963.93562200466,469.7835081043071,0.17833674066946514,0.0,17359.64530581407,0.03753096707388894,640.2187086393166,17999.826483486308,0.0,17999.826483486308,18892.72422022465,12723.625038128912,7870.711289908922
0.25,2025-03-16,2025-03-15,2025-01-19,2025-03-15,8537.441252327711,9090.986941428402,72493.07267152888,70642.31361744652,853.2102345457247,2703.9692886281,1.6400000000001,44338.03849452219,941.9127729954356,732.5658802880016,44128.691601814746,7.461180000000455,44136.15278181475,21437.41845715705,16866.117830106592,2721.606057062714
0.25,2025-03-17,2025-03-16,2025-01-20,2025-03-16,9090.986941428402,9034.838293350094,67416.94835069121,63371.3564980109,687.9506411511436,4733.542493831451,0.0,40258.11669125823,1150.7241870719536,859.1316418079095,39966.52414599419,0.0,39966.52414599419,21092.809475327922,17135.709458286103,1556.1250476357473
0.25,2025-03-18,2025-03-17,2025-01-21,2025-03-17,9034.838293350094,8912.960075921812,76027.36399516655,67149.31780290762,18.559848122143876,8896.606040381079,0.0,46593.56296910742,2880.847723447445,31.02084044504791,43743.736086105026,0.0,43743.736086105026,20882.487854804844,17024.505558077384,2165.3771395134954
0.25,2025-03-19,2025-03-18,2025-01-22,2025-03-18,8912.960075921812,9039.943274663532,62751.16969169867,66325.71433358866,3575.476674141985,0.932032251990222,0.0,38400.06965375113,0.1956335696927476,3066.9966788406778,41466.87069902212,0.0,41466.87069902212,20955.71500943815,16859.84427877736,2764.3731529278703
0.25,2025-03-20,2025-03-19,2025-01-23,2025-03-19,9039.943274663532,5252.48028001415,67079.0601804973,62934.61973488154,514.7252241527349,4659.165669768504,0.0,41783.689433092666,1501.8514313276003,632.5006321131527,40914.338633878215,0.0,40914.338633878215,17770.192825897328,17802.572884161276,758.0379764788195
0.25,2025-03-21,2025-03-20,2025-01-24,2025-03-20,5252.48028001415,4848.845980359397,29430.66266034666,29342.290521252995,211.69074766071304,300.0628867543814,0.0,15231.745046996766,130.93174184975663,285.78786113153274,15386.601166278542,0.0,15386.601166278542,14824.375212565614,12371.014791867425,14855.465583888139
0.25,2025-03-22,2025-03-21,2025-01-25,2025-03-21,4848.845980359397,9223.216278299573,35260.87778010821,35004.264930800084,49.07434074585777,305.6871900539862,0.0,18000.872406702845,133.0271762435032,79.07348524380062,17946.918715703145,0.0,17946.918715703145,19202.182402140294,11616.834477587476,11537.717272913933
0.25,2025-03-23,2025-03-22,2025-01-26,2025-03-22,9223.216278299573,8784.252901142145,71679.54889891953,64872.88363870094,73.60414860292519,6880.26940882152,0.0,43730.7599150999,2217.4596083440206,129.47048565111055,41642.770792407,0.0,41642.770792407,20150.13821687705,16716.678995112095,2669.70430026932
0.25,2025-03-24,2025-03-23,2025-01-27,2025-03-23,8784.252901142145,9021.019667777306,68085.73618692711,64617.281623248135,690.576669160092,4159.031232839062,0.0,41016.7192144898,1139.7731128952883,896.2197894049942,40773.16589099952,0.0,40773.16589099952,21813.682933883283,17455.993086473813,2261.0946925053368
0.25,2025-03-25,2025-03-24,2025-01-28,2025-03-24,9021.019667777306,8684.414616483427,74900.03036608419,65409.55745400644,113.42592170402247,9603.898833781766,0.0,45598.67144643995,3038.4719582628695,192.26828051181133,42752.46776868889,0.0,42752.46776868889,21156.624469139446,17439.810366167432,742.6186343677715
0.25,2025-03-26,2025-03-25,2025-01-29,2025-03-25,8684.414616483427,8823.50415615407,64870.52736907191,61261.78922847003,986.0946408764348,4594.832781478313,0.0,39302.76410315679,1361.9880277427812,1188.9156243851899,39129.691699799194,0.0,39129.691699799194,20976.964970709323,16866.161040570987,1558.4304316650264
0.25,2025-03-27,2025-03-26,2025-01-30,2025-03-26,8823.50415615407,4728.642262939754,64059.83919198932,59432.56903143376,119.49390727158033,4746.764067827126,0.0,39803.681904575875,1570.463838624327,197.80826053527943,38431.026326486826,0.0,38431.026326486826,16995.240044961414,17451.52014031163,1171.859726783981
0.25,2025-03-28,2025-03-27,2025-01-31,2025-03-27,4728.642262939754,4701.597293033679,29632.705124840606,29712.18387638441,79.47875154380571,0.0,0.0,15163.155436640383,0.0,127.47801425361295,15290.633450893998,0.0,15290.633450893998,14714.780852973217,11943.312963823773,16118.835220568302
0.25,2025-03-29,2025-03-28,2025-02-01,2025-03-28,4701.597293033679,9016.798841699094,33330.70711634804,33954.04188120087,623.3347648528412,0.0,0.0,16508.808385614248,0.0,868.7887686476711,17377.59715426192,0.0,17377.59715426192,19020.673668578358,11523.064277749598,18749.22330703879
0.25,2025-03-30,2025-03-29,2025-02-02,2025-03-29,9016.798841699094,8988.583446426876,67041.90136536863,59568.34916823075,160.26525312305455,7633.8174502609345,0.0,40164.03597079927,2132.0292408412424,294.6951018998328,38326.70183185786,0.0,38326.70183185786,21349.728028194353,17318.673558582414,191.67499861881117
0.25,2025-03-31,2025-03-30,2025-02-03,2025-03-30,8988.583446426876,9091.518393000917,58153.10970931307,61888.06502203946,4068.9864462980836,334.03113357169406,0.0,35394.170431886065,74.26937356373506,3185.7573606301867,38505.65841895252,0.0,38505.65841895252,21134.940355248247,17026.66023583445,828.3954192923277
0.25,2025-04-01,2025-03-31,2025-02-04,2025-03-31,9091.518393000917,8824.137988424969,71239.66014504014,65556.68004805407,405.8997480452292,6088.879845031295,0.0,42369.030636189615,1629.0781666788753,555.7898398456206,41295.74230935636,0.0,41295.74230935636,19459.132200182077,16002.53944626584,1891.2357774711604
0.25,2025-04-02,2025-04-01,2025-02-05,2025-04-01,8824.137988424969,8777.867429932281,67913.94331730559,66344.13773519806,401.2724991096586,1971.0780812171895,0.0,40642.60532161464,444.38014499283463,501.0475129800005,40699.2726896018,0.0,40699.2726896018,20362.177082338872,16535.0069393379,2081.6321921970944
0.25,2025-04-03,2025-04-02,2025-02-06,2025-04-02,8777.867429932281,4263.37887184811,63967.64523960884,57063.425332187646,60.455212056696894,6964.675119477901,0.0,40001.884416670975,2171.739620066266,102.99904518073274,37933.143841785444,0.0,37933.143841785444,15799.388938685017,16860.544742610622,2261.050869446584
0.25,2025-04-04,2025-04-03,2025-02-07,2025-04-03,4263.37887184811,4381.639001388407,27928.364252487012,28090.40875800347,163.3590212875578,1.314515771102453,0.0,14141.001179746287,0.5281456741737933,241.4875819439957,14381.96061601611,0.0,14381.96061601611,14255.1012314925,11440.197880922658,18844.70315743363
0.25,2025-04-05,2025-04-04,2025-02-08,2025-04-04,4381.639001388407,8939.338535935689,32773.9547804171,33272.32597643619,498.37119601908887,0.0,0.0,16152.049436013927,0.0,675.1207967885537,16827.17023280248,0.0,16827.17023280248,19176.916943043558,11431.373142772729,13482.667192832021
0.25,2025-04-06,2025-04-05,2025-02-09,2025-04-05,8939.338535935689,8778.311101204936,65626.3702327052,60612.665980368096,813.5280812018032,5827.2323335389065,0.0,38764.94554762107,1455.9386651927616,1129.711277330175,38438.718159758486,0.0,38438.718159758486,20632.852954770493,16857.53558462177,2427.272343552707
0.25,2025-04-07,2025-04-06,2025-02-10,2025-04-06,8778.311101204936,8930.513143949618,57625.73056426118,58807.978274841415,2322.461081081353,1140.2133705011302,0.0,34308.84783453508,256.1412724657801,2368.9479217173075,36421.65448378662,0.0,36421.65448378662,20325.10919285339,16326.356607741034,1566.5064063957195
0.25,2025-04-08,2025-04-07,2025-02-11,2025-04-07,8930.513143949618,8704.963226674294,66783.53047140029,59790.56801973005,155.00770044798776,7147.970152118223,0.0,40211.34810598266,2050.067500105395,238.5015581980337,38399.782164075295,0.0,38399.782164075295,20543.718583184847,16843.406977927516,1737.062797806056
0.25,2025-04-09,2025-04-08,2025-02-12,2025-04-08,8704.963226674294,8818.42574868868,65420.148751130066,65572.73510600037,1756.6066257841876,1604.0202709138914,0.0,39067.04230760822,576.0734147879177,1468.3702421108026,39959.33913493111,0.0,39959.33913493111,21193.76443962869,17064.832926286286,2309.492575991293
0.25,2025-04-10,2025-04-09,2025-02-13,2025-04-09,8818.42574868868,4165.684942022169,58201.277293103114,55981.83798781002,1572.8067496511737,3792.246054944266,0.0,36323.329880939404,1227.1490983696408,1191.7707501087566,36287.95153267852,0.0,36287.95153267852,15732.158907720564,16930.515441253512,2719.5566213429665
0.25,2025-04-11,2025-04-10,2025-02-14,2025-04-10,4165.684942022169,3987.0264065888136,26405.303737838483,26887.664824911968,482.361087073486,0.0,36.48953912748742,13170.69398331521,0.0,633.0800639887614,13803.77404730397,152.05190954424006,13955.82595684821,14118.366303088136,11596.669387391408,19085.807281676065
0.25,2025-04-12,2025-04-11,2025-02-15,2025-04-11,3987.0264065888136,9109.273523526903,33669.83314295896,33114.724187008185,66.3672568692042,621.4762128199766,0.0,16827.79666778909,274.0407771824962,108.02555536133322,16661.78144596793,0.0,16661.78144596793,18946.280598299312,10736.464879378163,15879.747918087036
0.25,2025-04-13,2025-04-12,2025-02-16,2025-04-12,9109.273523526903,8964.279655977765,60840.21260941455,59509.319653827544,246.05788077815592,1576.9508363651669,0.0,36174.25590629364,378.66018162194007,294.5550305781421,36090.15075524984,0.0,36090.15075524984,20227.138223139926,16514.476441537565,1520.2993888918527
0.25,2025-04-14,2025-04-13,2025-02-17,2025-04-13,8964.279655977765,8712.319132214983,64276.60273714405,56373.09173598455,348.0875063285578,8251.598507488052,1.42233147735476,38647.11863962954,2666.5143196109784,656.1621406873744,36636.766460705934,9.922184386026805,36646.688645091956,19902.700842459526,16347.952153778715,291.733578781097
0.25,2025-04-15,2025-04-14,2025-02-18,2025-04-14,8712.319132214983,8919.52034568308,56433.70638640036,56524.401543471715,1470.0272653772488,1379.3321083058968,0.0,33521.612040952095,299.0923423780068,1603.1798597271286,34825.69955830122,0.0,34825.69955830122,19980.371829644544,15997.620089890792,2402.220970384623
0.25,2025-04-16,2025-04-15,2025-02-19,2025-04-15,8919.52034568308,8854.877042767883,62814.088609721126,61462.063686851456,1051.2708422104124,2403.2957650800886,0.0,36814.65137743231,550.4822524275543,1394.9137199365616,37659.082844941324,0.0,37659.082844941324,19822.05233492853,16114.041363915785,1974.4607658387101
0.25,2025-04-17,2025-04-16,2025-02-20,2025-04-16,8854.877042767883,3916.723343413394,50630.044969496594,52755.5850655384,3043.5284473807224,917.9883513389074,0.0,31920.090547472377,304.79424487413326,2181.0513676817395,33796.34767027998,0.0,33796.34767027998,14895.74089296812,16509.888452723215,1501.3902752934955
0.25,2025-04-18,2025-04-17,2025-02-21,2025-04-17,3916.723343413394,3938.2964772962973,26408.505949316146,26508.17347806875,109.22907717317136,9.56154842056795,0.0,13199.845803003114,4.231586871247773,140.8158952078079,13336.430111339676,0.0,13336.430111339676,13308.051905531338,10760.10622298577,17606.11061218985
0.25,2025-04-19,2025-04-18,2025-02-22,2025-04-18,3938.2964772962973,8940.580994430964,32058.756935211106,32690.652419590853,631.8954843797453,0.0,0.0,15317.264281259679,0.0,878.940699454756,16196.204980714432,0.0,16196.204980714432,18828.133209869466,10748.731834573065,17826.571794294454
0.25,2025-04-20,2025-04-19,2025-02-23,2025-04-19,8940.580994430964,9170.741930512128,57817.75680216861,57964.85326121574,1281.9409044982363,1134.8444454511036,0.0,34597.24047073799,254.16268579701867,1321.2752366297332,35664.353021570714,0.0,35664.353021570714,20146.94447932938,16111.880185783753,1972.0440843367828
0.25,2025-04-21,2025-04-20,2025-02-24,2025-04-20,9170.741930512128,8747.776170572963,61331.11525519914,54799.13569789429,61.528954265496736,6593.508511570344,0.0,36411.4220818917,1820.8238540600669,104.35462698102472,34694.952854812655,0.0,34694.952854812655,18378.91721054101,15267.592124483475,3170.9002285034244
0.25,2025-04-22,2025-04-21,2025-02-25,2025-04-21,8747.776170572963,8923.264629804686,54763.40574549507,57390.05364488003,2626.647899384965,0.0,0.0,32743.453133215422,0.0,2516.3630033878553,35259.81613660327,0.0,35259.81613660327,19752.187402030977,15841.332182336539,1326.2691085189213
0.25,2025-04-23,2025-04-22,2025-02-26,2025-04-22,8923.264629804686,9048.593527099494,52718.40100117038,56824.0667125394,4105.6657113690235,0.0,0.0,31685.043212059674,0.0,3362.0845008679235,35047.1277129276,0.0,35047.1277129276,19427.256660581566,15623.281887505747,1620.1752227969118
0.25,2025-04-24,2025-04-23,2025-02-27,2025-04-23,9048.593527099494,3312.710962217601,48136.08652331195,48650.86850821702,971.3235877148268,456.5416028097487,0.0,29945.415039061227,96.44124608452074,1293.4312428826995,31142.40503585941,0.0,31142.40503585941,12709.280984947065,15456.81190620083,4308.29272947079
0.25,2025-04-25,2025-04-24,2025-02-28,2025-04-24,3312.710962217601,3075.9082166774374,25900.09439746781,25324.49467559118,0.0,575.5997218766252,0.0,12994.202046864331,271.4316961681674,0.0,12722.770350696164,0.0,12722.770350696164,12776.980298209877,10562.476512536146,21109.633239917453
0.25,2025-04-26,2025-04-25,2025-03-01,2025-04-25,3075.9082166774374,8906.631001197535,32429.630792212534,32603.645704086142,175.51899812734587,1.5040862537318844,0.0,15674.138872410364,0.3169513495245589,241.01327836378502,15914.835199424626,0.0,15914.835199424626,19172.02236415638,10281.68760889858,23643.117315495016
0.25,2025-04-27,2025-04-26,2025-03-02,2025-04-26,8906.631001197535,8843.93042730585,53639.30869793553,55213.74386437812,2215.0184158389684,640.5832493963794,0.0,32108.895058289876,161.18735961923574,2168.9801358794775,34116.68783455012,0.0,34116.68783455012,20028.376108157354,16279.415164109978,2891.311736997399
0.25,2025-04-28,2025-04-27,2025-03-03,2025-04-27,8843.93042730585,8950.034844539647,65821.55658413205,63600.410470978066,1669.8085629926081,3890.9546761465867,0.0,38594.59368562282,1035.8146574253606,1422.0785800110893,38980.85760820855,0.0,38980.85760820855,19710.4918355844,15870.00441131295,3137.9557300399533
0.25,2025-04-29,2025-04-28,2025-03-04,2025-04-28,8950.034844539647,9075.696588273726,55486.085867548536,55732.64002372929,1029.0381163473266,782.4839601665745,0.0,33167.32410746263,176.30818520308287,1393.1122560238628,34384.1281782834,0.0,34384.1281782834,17971.528552398253,14443.842558081913,4771.740312746282
0.25,2025-04-30,2025-04-29,2025-03-05,2025-04-29,9075.696588273726,8751.271927487353,52470.31843471475,52547.2604503561,270.56469703771387,193.62268139636262,0.0,31922.321097590208,107.19852030879719,189.41245471132248,32004.535031992735,0.0,32004.535031992735,18460.837752184612,15245.260773977274,1074.829038815435
0.25,2025-05-01,2025-04-30,2025-03-06,2025-04-30,8751.271927487353,1890.333938728394,48854.45848349142,48527.77546214057,303.45730160410704,630.1403229549545,1320.5156833461033,30701.369741498824,156.5553146684597,580.7934627644299,31125.60788959479,8242.28854962493,39367.89643921972,12970.99266406755,16681.34824777778,2547.267929196908
0.25,2025-05-02,2025-05-01,2025-03-07,2025-05-01,1890.333938728394,2166.4537123518508,28802.998618539095,28815.516958737564,242.61909971532052,230.10075951685155,1044.6682944164784,14535.248855417874,109.73284336727255,432.71425381714175,14858.230265867744,6057.839305364623,20916.06957123237,14051.287334097537,11133.034944357894,12651.612780081065
0.25,2025-05-03,2025-05-02,2025-03-08,2025-05-02,2166.4537123518508,8379.859683592591,34243.49380476681,34313.20475482672,107.87483649635294,38.16388643643723,1364.904665466119,16388.770214686345,17.71352555655438,157.07264725147843,16528.129336381266,7745.966973812154,24274.096310193418,19940.16288642661,10559.466563888891,17430.24144775512
0.25,2025-05-04,2025-05-03,2025-03-09,2025-05-03,8379.859683592591,8209.303464407407,60255.65351048697,55576.215788730624,775.5915139303644,5455.029235686712,1243.0979472776094,35585.72645944389,1526.7715793209477,1504.3917738906102,35563.346654013556,7755.925028512372,43319.27168252593,17256.460973196154,14131.233985555555,1959.4194150343005
0.25,2025-05-05,2025-05-04,2025-03-10,2025-05-04,8209.303464407407,8251.943890557757,62428.55783510287,59310.89907391288,610.8260627979495,3728.4848239879534,960.9818761808377,37457.24162776753,1299.2138676895283,1176.6948562371135,37334.72261631511,6226.7480684239845,43561.4706847391,19574.774093213993,15817.19063196802,1438.2906888477373
0.25,2025-05-06,2025-05-05,2025-03-11,2025-05-05,8251.943890557757,8056.609096407406,53258.2882695929,57158.45705940916,4198.661981866371,298.49319205011017,982.8306500919545,32034.44388215801,88.07457509527663,4226.466253683656,36172.83556074639,6181.832860462073,42354.668421208466,19448.428596539685,15929.028477932461,1751.8052242272233
0.25,2025-05-07,2025-05-06,2025-03-12,2025-05-06,8056.609096407406,8229.161317611113,57165.5576090535,59763.9006770534,2598.343067999903,0.0,1021.3276175566752,34520.12779490206,0.0,2201.6671320894966,36721.794926991555,6621.967124955585,43343.76205194714,20472.841791529485,16427.704852055555,1672.2454051361472
0.25,2025-05-08,2025-05-07,2025-03-13,2025-05-07,8229.161317611113,2690.3671977346994,58495.096686700956,54173.49872972732,451.539219803996,4773.137176777633,414.3128555053335,35400.95289633961,1138.985525168621,741.3453340804817,35003.31270525147,2310.959891188271,37314.27259643974,13264.423364970717,15729.097633515055,1225.9734537769884
0.25,2025-05-09,2025-05-08,2025-03-14,2025-05-08,2690.3671977346994,3047.573884044038,27778.95323305198,28124.71847036407,433.7839723211215,88.01873500903238,344.9433281837271,14014.594719139042,38.0503885949976,697.8569563006507,14674.401286844695,1907.6571074221888,16582.05839426688,13572.380056802973,10672.141828332009,17070.03772007683
0.25,2025-05-10,2025-05-09,2025-03-15,2025-05-09,3047.573884044038,8423.872423393084,33792.67178745519,34251.82778387953,462.1497322989826,2.993735874637423,312.3295005293546,16557.95440252812,0.6319655649313387,644.2586563331132,17201.5810932963,1665.558967541729,18867.140060838028,18927.748579882842,10492.807664290955,14008.171085483667
0.25,2025-05-11,2025-05-10,2025-03-16,2025-05-10,8423.872423393084,8448.93471100788,62716.87241359616,59812.13937057831,711.0185553049929,3615.7515983228413,553.8670528084099,36935.19115171861,869.606351138192,1063.376883203909,37128.96168378433,3853.860920383134,40982.822604167464,18847.470486636685,15243.895035322399,1278.3518887391
0.25,2025-05-12,2025-05-11,2025-03-17,2025-05-11,8448.93471100788,8678.941327242504,55214.98592657562,57472.27593774865,2811.009490615136,553.7194794420934,131.74251266914496,33249.719515080185,113.87296258939047,2934.59019346642,36070.43674595721,814.915191419633,36885.35193737684,17490.650603829145,13960.421034490446,2142.5936477457667
0.25,2025-05-13,2025-05-12,2025-03-18,2025-05-12,8678.941327242504,8717.300215500532,64892.14074885263,59288.56704224758,1046.0293520108662,6649.603058615915,153.76849076983007,38119.000085426815,1722.6782274083628,1405.2806374420165,37801.602495460465,920.2016166886922,38721.80411214916,18612.00368435031,15041.19998489153,2742.3190668919597
0.25,2025-05-14,2025-05-13,2025-03-19,2025-05-13,8717.300215500532,8503.425496786758,62657.89802314899,59117.714407903026,1611.7714156396669,5151.9550308856415,7.567037681268085,37989.2006439783,1568.4601368505346,1165.2595255156045,37586.000032643366,46.2573013455918,37632.25733398895,18269.294713804615,14990.615965024133,2832.4539134704764
0.25,2025-05-15,2025-05-14,2025-03-20,2025-05-14,8503.425496786758,3158.324912971093,54738.65991878975,52993.71641966999,1544.777210064752,3289.720709184514,0.0,35483.85010262266,1178.4227342803401,1072.7928265851667,35378.22019492748,0.0,35378.22019492748,12861.044465576966,15228.036542551443,2595.6502133111285
0.25,2025-05-16,2025-05-15,2025-03-21,2025-05-15,3158.324912971093,2566.601343917208,27402.726445349337,26642.34180942917,0.0,760.3846359201696,0.0,14745.877799652559,393.4759569305051,0.0,14352.401842722054,0.0,14352.401842722054,12133.626970410493,10360.789058180992,22153.997363866336
0.25,2025-05-17,2025-05-16,2025-03-22,2025-05-16,2566.601343917208,8808.279356801648,34900.62902546922,34757.00663599992,82.22815134478674,225.8505408140878,0.0,17770.59992606272,100.53119145051296,146.87913040980504,17816.94786502201,0.0,17816.94786502201,19232.610365715154,9960.904184633286,15036.50137158471
0.25,2025-05-18,2025-05-17,2025-03-23,2025-05-17,8808.279356801648,9097.0428263941,66727.33001806676,60367.71731865748,81.84165711560263,6441.454356524886,5.2366666666667925,39828.64434976784,1646.7848709829586,139.46955075510883,38321.329029539986,35.31869833333418,38356.64772787332,18676.51512203804,14868.090126217608,2888.36088950371
0.25,2025-05-19,2025-05-18,2025-03-24,2025-05-18,9097.0428263941,8796.48188759428,59657.44609266911,57124.26357264409,499.2754955859207,3032.4580156109337,67.00333333333344,35863.44227775974,676.6750605310051,633.5767984839683,35820.34401571271,451.90398166666745,36272.247997379374,17087.672236867973,14111.519356782897,6699.89747589235
0.25,2025-05-20,2025-05-19,2025-03-25,2025-05-19,8796.48188759428,8721.278721288136,59619.631360011634,59963.079789085525,1667.408259870604,1323.959830796709,0.0,35988.73139481025,311.6956909878258,1420.6663705072256,37097.70207432966,0.0,37097.70207432966,18286.509114832574,14879.75523268992,2028.9310902762024
0.25,2025-05-21,2025-05-20,2025-03-26,2025-05-20,8721.278721288136,8876.846195344951,55807.23601634651,58338.36250757026,2553.80892443342,22.68243320967349,0.0,34527.910363531235,9.772438339680829,2241.325964320899,36759.46388951245,0.0,36759.46388951245,17484.35302178494,14022.315220994667,3513.7094234466563
0.25,2025-05-22,2025-05-21,2025-03-27,2025-05-21,8876.846195344951,3340.476486045828,51678.826078958286,50364.92009127885,0.0,1313.9059876794372,2.57000000000005,33440.21035196495,447.50744290505804,0.0,32992.7029090599,17.333365000000338,33010.0362740599,11524.878378713725,14317.884225127327,2343.8651210257867
0.25,2025-05-23,2025-05-22,2025-03-28,2025-05-22,3340.476486045828,3383.338287111627,27019.62169072748,27890.473673835535,926.1061584072238,55.25417529916979,0.0,14372.124066495911,33.776877360382485,1320.1662181782303,15658.513407313758,0.0,15658.513407313758,12270.379306303155,9900.43161714634,19099.577101345385
0.25,2025-05-24,2025-05-23,2025-03-29,2025-05-23,3383.338287111627,9595.566618794976,34847.18408493287,34341.39149841943,0.0,505.7925865134372,0.0,18147.113122715928,262.5223932309897,0.0,17884.590729484935,0.0,17884.590729484935,19084.941243105524,9867.796908400464,21369.74578038104
0.25,2025-05-25,2025-05-24,2025-03-30,2025-05-24,9595.566618794976,9304.194683071264,60541.541546908185,57763.50655511981,346.9994897868605,3125.0344815752387,0.0,36682.77121124271,707.5676647550708,458.332826869692,36433.53637335733,0.0,36433.53637335733,16020.266729669209,13238.650793183398,6436.880435300665
0.25,2025-05-26,2025-05-25,2025-03-31,2025-05-25,9304.194683071264,9341.510081576034,58543.875758933165,61411.48221344204,2940.415370806648,72.80891629777597,0.0,36066.71728269009,38.918890478764304,2043.1026078489533,38070.90100006028,0.0,38070.90100006028,18717.657158888127,15127.718440045086,3241.710544598996
0.25,2025-05-27,2025-05-26,2025-04-01,2025-05-26,9341.510081576034,9174.132728740937,55204.85441167046,56311.726330043384,1162.1423895683959,55.27047119546444,0.0,34509.82428356607,26.079851903369367,797.6378305538216,35281.382262216524,0.0,35281.382262216524,17326.26427990592,14184.913684275383,3780.0084344128522
0.25,2025-05-28,2025-05-27,2025-04-02,2025-05-27,9174.132728740937,9451.988990153224,63967.79807145383,60017.26528976992,445.78168598898253,4396.314467672883,0.0,38428.320342742096,1017.005650188822,604.1440250550435,38015.458717608315,0.0,38015.458717608315,18176.259164087693,14472.699287639975,4039.8813133222075
0.25,2025-05-29,2025-05-28,2025-04-03,2025-05-28,9451.988990153224,3288.529571828783,55136.046177545795,54820.66006677772,1799.8430556944022,2115.2291664624836,17.817433333333497,34751.01489984257,497.15015843769424,1335.7180411329684,35589.58278253785,119.77769558333443,35709.360478121176,11945.282592299065,15222.792376254241,4005.8637840662277
0.25,2025-05-30,2025-05-29,2025-04-04,2025-05-29,3288.529571828783,3854.9117314264836,27923.167089503615,28053.792808257516,131.53923484870057,0.9135160947963641,0.0,15293.166785302405,0.18660719705049617,184.7914731580247,15477.771651263378,0.0,15477.771651263378,12667.4313140271,9750.875420724024,18541.003648287773
0.25,2025-05-31,2025-05-30,2025-04-05,2025-05-30,3854.9117314264836,9746.29640768789,36951.36406671617,35391.45769846823,0.0,1559.9063682479396,0.0,19743.391001683973,715.5809042374696,0.0,19027.810097446505,0.0,19027.810097446505,18584.033619903974,9750.821023486953,18169.063552051208
0.25,2025-06-01,2025-05-31,2025-04-06,2025-05-31,9746.29640768789,7780.912138777779,78291.739274414,73198.37405957634,3694.210771025559,8787.57598586322,949.1549348017193,48079.60741797301,2963.5063774502737,5858.578972305465,50974.680012828205,5797.052854028775,56771.73286685698,18709.293950599502,16923.37394200469,1136.7826857832501
0.25,2025-06-02,2025-06-01,2025-04-07,2025-06-01,7780.912138777779,7713.998595796296,81491.41994486284,72311.80034692955,1395.246142862809,10574.865740796082,738.6637175085225,50226.23315425409,3375.449489335563,2763.6817075152558,49614.46537243379,4551.379548256118,54165.84492068991,22173.55317203301,18020.800258030078,256.9037004351393
0.25,2025-06-03,2025-06-02,2025-04-08,2025-06-02,7713.998595796296,7933.69700088889,75481.94229783189,73401.59540733352,2516.502322220194,4596.849212718575,683.0862562421123,46037.24830492417,1191.8316792585945,4055.6441170467333,48901.06074271231,4055.089092248055,52956.14983496036,20337.084348848195,16275.309757983701,1830.5402393777974
0.25,2025-06-04,2025-06-03,2025-04-09,2025-06-03,7933.69700088889,7907.232474432191,85859.36537982167,73793.49180356905,389.4059675288673,12455.279543781478,562.8929839965643,53181.44546304816,4149.785514607741,722.2806707480606,49753.94061918848,3490.7049617831462,53244.64558097163,21349.076979789173,17316.570427440267,678.6174185500499
0.25,2025-06-05,2025-06-04,2025-04-10,2025-06-04,7907.232474432191,1560.7542911296289,67937.92144413482,68133.50190108885,4123.226464883004,3927.6460079289586,755.4596009839898,42230.8281273289,991.9277352775106,5902.872916733086,47141.773308784475,4592.97372589478,51734.747034679254,14857.392144334723,17746.318001883432,628.5693429548874
0.25,2025-06-06,2025-06-05,2025-04-11,2025-06-05,1560.7542911296289,1950.449848969135,35102.93342185872,35813.874999756394,2169.2161806447666,1458.274602747085,659.5175105468585,19693.443318676065,536.8596025100296,3530.2419568885603,22686.8256730546,4122.0342337771435,26808.85990683174,14708.340356592853,11563.029686784657,2473.086440495057
0.25,2025-06-07,2025-06-06,2025-04-12,2025-06-06,1950.449848969135,8128.174450680428,46620.06392465706,46714.3449268692,1031.4555169987912,937.1745147866469,429.80249965749897,23969.97412804183,247.4375380604504,1716.7749905149713,25439.311580496353,2991.6110297125156,28430.922610208872,20744.115501589713,11242.781414747507,6516.3001730178285
0.25,2025-06-08,2025-06-07,2025-04-13,2025-06-07,8128.174450680428,8805.508107251226,75779.61315631207,70391.20971640295,1713.3943818546763,7101.797821763796,97.03743915751636,46424.72506129109,1905.233290559901,1982.7460868071453,46502.23785753833,654.8875518145771,47157.1254093529,20012.32315953844,15600.381468312418,891.3821976677866
